-2256,10,1.50,-8
-2256,10,1.50,-8
-2256,10,1.50,-8
-2256,10,1.50,-8
-2256,10,1.50,-8
-2256,11,1.65,-8
-2256,11,1.65,-8
-2256,11,1.65,-8
-2256,12,1.65,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,12,1.80,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,13,1.95,-8
-2256,14,2.10,-8
-2256,14,2.10,-8
-2256,14,2.10,-8
-2256,14,2.10,-8
-2256,14,2.10,-8
-2256,14,2.10,-8
-2256,14,2.10,8
-2256,15,2.10,8
-2255,15,2.25,8
-2247,15,2.25,8
-2228,17,2.55,8
-2204,17,2.55,8
-2183,17,2.55,8
-2165,20,3.00,8
-2144,20,3.00,8
-2121,20,3.00,8
-2097,20,3.00,8
-2075,20,3.00,8
-2053,20,3.00,8
-2031,20,3.00,8
-2008,20,3.00,8
-1984,20,3.00,8
-1959,20,3.00,8
-1934,20,3.00,8
-1908,20,3.00,8
-1881,20,3.00,8
-1854,20,3.00,-8
-1827,20,3.00,-8
-1805,20,3.00,-8
-1808,19,2.85,-8
-1817,19,2.85,-8
-1830,22,3.30,-8
-1846,20,3.15,-8
-1861,22,3.15,-8
-1876,23,3.45,-8
-1892,23,3.45,-8
-1909,23,3.45,8
-1924,23,3.45,8
-1932,24,3.60,8
-1927,25,3.75,8
-1911,25,3.75,8
-1893,24,3.60,8
-1876,24,3.60,8
-1858,26,3.90,8
-1838,24,3.60,8
-1817,24,3.60,8
-1796,24,3.60,-8
-1776,24,3.60,-8
-1761,24,3.60,-8
-1768,23,3.45,-8
-1783,25,3.60,-8
-1796,27,4.05,-8
-1810,24,3.60,-8
-1826,25,3.75,-8
-1841,27,4.05,-8
-1856,27,4.05,-8
-1870,27,4.05,-8
-1885,27,4.05,-8
-1901,27,4.05,-8
-1916,27,4.05,-8
-1933,28,4.20,-8
-1952,28,4.20,-8
-1972,28,4.20,-8
-1992,29,4.35,-8
-2014,29,4.35,-8
-2038,29,4.35,-8
-2063,29,4.35,-8
-2090,29,4.35,-8
-2119,29,4.35,-8
-2148,29,4.35,-8
-2176,30,4.50,-8
-2203,31,4.65,-8
-2229,32,4.80,-8
-2253,33,4.95,-8
-2250,35,5.10,-8
-2255,39,5.85,-8
-2254,34,5.10,-8
-2257,39,5.85,-8
-2256,48,7.20,-8
-2256,40,6.00,-8
-2257,44,6.60,-8
-2256,46,7.05,-8
-2256,44,6.60,-8
-2256,47,7.05,-8
-2256,44,6.60,-8
-2256,46,6.90,-8
-2256,46,6.90,-8
-2256,44,6.60,-8
-2256,45,6.75,-8
-2256,44,6.60,-8
-2256,45,6.75,-8
-2256,44,6.60,-8
-2256,44,6.60,-8
-2256,44,6.60,-8
-2256,44,6.60,-8
-2256,44,6.60,-8
-2256,44,6.60,8
-2256,44,6.60,8
-2255,44,6.60,8
-2247,44,6.60,8
-2226,44,6.60,8
-2203,42,6.45,8
-2180,41,6.15,8
-2159,43,6.45,8
-2136,41,6.15,8
-2111,40,6.00,8
-2087,40,6.00,8
-2064,40,6.00,8
-2044,39,6.00,8
-2022,38,5.70,8
-2001,38,5.70,8
-1980,37,5.55,8
-1957,37,5.55,8
-1933,36,5.40,8
-1907,36,5.40,8
-1880,36,5.40,8
-1852,35,5.25,8
-1822,34,5.10,8
-1793,34,5.10,8
-1764,32,4.80,8
-1735,31,4.65,8
-1707,29,4.35,8
-1680,27,4.05,8
-1653,27,4.05,8
-1627,26,3.90,8
-1602,26,3.90,8
-1576,26,3.90,-8
-1552,26,3.90,-8
-1532,25,3.75,-8
-1536,23,3.60,-8
-1546,21,3.15,-8
-1561,24,3.60,-8
-1577,21,3.30,-8
-1593,21,3.00,-8
-1611,21,3.15,-8
-1627,19,2.85,-8
-1643,17,2.55,-8
-1660,17,2.55,-8
-1677,18,2.70,-8
-1693,17,2.55,-8
-1711,17,2.55,-8
-1730,17,2.55,-8
-1750,17,2.55,-8
-1774,17,2.55,-8
-1799,17,2.55,-8
-1827,17,2.55,-8
-1856,18,2.70,8
-1885,18,2.70,8
-1906,18,2.70,8
-1906,19,2.70,8
-1897,18,2.70,8
-1885,16,2.40,8
-1873,17,2.55,8
-1859,18,2.70,8
-1843,16,2.40,8
-1826,17,2.55,8
-1807,16,2.55,-8
-1788,16,2.40,-8
-1775,16,2.40,-8
-1781,15,2.25,-8
-1795,16,2.40,-8
-1808,17,2.55,-8
-1823,15,2.25,-8
-1841,16,2.40,-8
-1858,18,2.70,-8
-1876,17,2.55,-8
-1892,17,2.55,-8
-1909,17,2.55,-8
-1928,17,2.55,-8
-1947,17,2.55,-8
-1966,17,2.55,-8
-1986,17,2.55,-8
-2007,18,2.70,-8
-2028,18,2.70,-8
-2052,18,2.70,-8
-2077,19,2.85,-8
-2103,19,2.85,-8
-2130,19,2.85,-8
-2158,19,2.85,-8
-2186,19,2.85,-8
-2213,19,2.85,-8
-2239,19,2.85,-8
-2256,18,2.85,-8
-2253,22,3.15,-8
-2254,20,3.00,-8
-2255,14,2.10,-8
-2256,26,3.75,8
-2256,24,3.75,8
-2256,16,2.40,8
-2248,25,3.75,8
-2226,23,3.60,8
-2207,21,3.30,8
-2187,19,3.00,8
-2172,22,3.30,8
-2151,22,3.30,8
-2132,19,2.85,8
-2111,19,2.85,8
-2091,19,2.85,8
-2072,19,2.85,8
-2051,19,2.85,8
-2029,19,2.85,8
-2005,19,2.85,8
-1979,19,2.85,8
-1951,18,2.70,8
-1922,18,2.70,8
-1893,18,2.70,8
-1864,18,2.70,-8
-1836,17,2.70,-8
-1814,16,2.40,-8
-1816,15,2.25,-8
-1826,15,2.25,-8
-1841,19,2.85,-8
-1858,16,2.55,-8
-1876,17,2.40,-8
-1895,18,2.70,-8
-1913,18,2.70,-8
-1932,17,2.55,8
-1950,16,2.40,8
-1958,16,2.40,8
-1952,17,2.55,8
-1936,16,2.40,8
-1921,15,2.25,8
-1907,15,2.25,8
-1891,17,2.55,8
-1873,16,2.40,8
-1855,16,2.40,8
-1837,16,2.40,8
-1817,16,2.40,8
-1798,15,2.25,8
-1778,14,2.10,8
-1758,14,2.10,8
-1737,13,2.10,8
-1716,13,1.95,8
-1693,13,1.95,8
-1668,13,1.95,8
-1642,13,1.95,8
-1615,13,1.95,8
-1588,12,1.80,8
-1559,12,1.80,8
-1531,12,1.80,8
-1502,12,1.80,8
-1474,11,1.65,8
-1446,10,1.50,8
-1418,10,1.50,8
-1390,10,1.50,8
-1363,10,1.50,8
-1335,10,1.50,-8
-1309,10,1.50,-8
-1289,10,1.50,-8
-1291,10,1.50,-8
-1304,9,1.35,-8
-1317,14,2.10,-8
-1334,12,1.80,-8
-1354,11,1.65,-8
-1375,12,1.80,-8
-1393,11,1.65,-8
-1411,11,1.65,8
-1427,10,1.50,8
-1431,11,1.65,8
-1426,11,1.65,8
-1405,11,1.65,8
-1388,11,1.65,8
-1371,10,1.50,8
-1351,14,2.10,8
-1329,13,1.95,8
-1310,12,1.80,8
-1288,13,1.95,-8
-1268,12,1.80,-8
-1254,12,1.80,-8
-1261,12,1.80,-8
-1280,11,1.65,-8
-1298,13,1.95,-8
-1318,12,1.80,-8
-1341,13,1.95,-8
-1361,15,2.25,-8
-1378,15,2.25,-8
-1394,14,2.10,8
-1412,15,2.25,8
-1418,15,2.25,8
-1410,16,2.40,8
-1391,16,2.40,8
-1373,16,2.40,8
-1356,16,2.25,8
-1336,19,2.85,8
-1316,17,2.70,8
-1298,18,2.55,8
-1277,19,2.85,8
-1255,18,2.70,8
-1233,18,2.70,8
-1209,18,2.70,8
-1184,18,2.70,8
-1158,18,2.70,8
-1132,18,2.70,8
-1104,18,2.70,8
-1075,18,2.70,8
-1048,18,2.70,8
-1020,18,2.70,8
-991,17,2.55,8
-961,17,2.55,8
-931,17,2.55,8
-901,17,2.55,8
-869,17,2.55,8
-836,17,2.55,8
-803,17,2.55,8
-770,17,2.55,8
-738,17,2.55,8
-707,17,2.55,-8
-679,17,2.55,-8
-658,17,2.55,-8
-661,16,2.40,-8
-674,16,2.40,-8
-693,19,2.85,-8
-714,18,2.70,-8
-734,18,2.70,-8
-754,20,3.00,-8
-773,20,3.00,-8
-792,19,2.85,8
-811,20,3.00,8
-817,21,3.15,8
-809,22,3.30,8
-792,22,3.30,8
-769,22,3.30,8
-750,22,3.30,8
-727,23,3.45,8
-703,22,3.30,8
-679,22,3.30,8
-654,23,3.45,-8
-630,23,3.45,-8
-614,22,3.30,-8
-620,22,3.30,-8
-636,22,3.30,-8
-655,25,3.75,-8
-675,24,3.60,-8
-693,23,3.45,-8
-711,26,3.90,-8
-730,26,3.90,-8
-748,26,3.90,8
-765,27,4.05,8
-770,28,4.20,8
-764,28,4.20,8
-747,29,4.35,8
-726,29,4.35,8
-710,29,4.35,8
-689,31,4.65,8
-669,29,4.35,8
-649,29,4.35,8
-626,31,4.65,-8
-603,30,4.65,-8
-588,30,4.50,-8
-592,28,4.20,-8
-608,29,4.35,-8
-626,33,4.95,-8
-645,31,4.65,-8
-665,31,4.65,-8
-684,32,4.80,-8
-699,32,4.80,-8
-714,33,4.80,-8
-730,33,4.95,-8
-747,33,4.95,-8
-764,33,4.95,-8
-782,33,4.95,-8
-800,34,5.10,-8
-819,35,5.25,-8
-840,36,5.40,-8
-862,36,5.40,-8
-884,36,5.40,-8
-906,37,5.55,-8
-932,37,5.55,-8
-959,37,5.55,-8
-989,37,5.55,-8
-1020,37,5.55,-8
-1052,38,5.55,-8
-1084,38,5.70,-8
-1116,39,5.85,-8
-1145,40,6.00,-8
-1173,41,6.15,-8
-1199,42,6.30,8
-1221,42,6.30,8
-1234,44,6.60,8
-1230,44,6.60,8
-1214,44,6.60,8
-1194,42,6.30,8
-1174,43,6.45,8
-1151,44,6.60,8
-1126,42,6.45,8
-1103,43,6.45,8
-1080,44,6.60,-8
-1060,44,6.60,-8
-1046,44,6.60,-8
-1056,43,6.45,-8
-1071,44,6.60,-8
-1087,45,6.75,-8
-1107,43,6.45,-8
-1122,42,6.30,-8
-1139,43,6.45,-8
-1157,42,6.30,-8
-1173,42,6.30,8
-1189,42,6.30,8
-1197,43,6.45,8
-1192,42,6.30,8
-1175,43,6.45,8
-1153,42,6.30,8
-1134,42,6.30,8
-1113,43,6.45,8
-1090,40,6.00,8
-1069,39,5.85,8
-1047,40,6.00,-8
-1025,39,5.85,-8
-1010,39,5.85,-8
-1016,36,5.55,-8
-1030,36,5.40,-8
-1045,39,5.85,-8
-1064,36,5.40,-8
-1083,35,5.25,-8
-1099,36,5.40,-8
-1112,36,5.40,-8
-1125,35,5.25,-8
-1140,35,5.25,-8
-1157,35,5.25,-8
-1174,35,5.25,-8
-1192,35,5.25,-8
-1212,35,5.25,-8
-1233,35,5.25,-8
-1258,35,5.25,-8
-1284,35,5.25,-8
-1310,35,5.25,-8
-1338,35,5.25,-8
-1367,35,5.25,-8
-1398,35,5.25,-8
-1430,35,5.25,-8
-1462,35,5.25,-8
-1494,35,5.25,-8
-1526,35,5.25,-8
-1558,35,5.25,-8
-1588,35,5.25,-8
-1618,35,5.25,-8
-1644,35,5.25,-8
-1670,34,5.10,-8
-1693,34,5.10,-8
-1716,34,5.10,-8
-1738,34,5.10,-8
-1761,34,5.10,-8
-1785,34,5.10,-8
-1810,34,5.10,-8
-1836,34,5.10,-8
-1862,33,4.95,-8
-1889,33,4.95,8
-1914,33,4.95,8
-1931,33,4.95,8
-1930,34,5.10,8
-1920,33,4.95,8
-1906,30,4.50,8
-1894,30,4.50,8
-1878,30,4.50,8
-1861,27,4.05,8
-1844,27,4.05,8
-1824,26,3.90,-8
-1806,24,3.60,-8
-1792,22,3.30,-8
-1796,20,3.00,-8
-1809,20,3.00,-8
-1820,21,3.15,-8
-1832,19,2.85,-8
-1846,20,3.00,-8
-1860,21,3.30,-8
-1874,20,3.00,-8
-1889,20,3.00,8
-1903,19,2.85,8
-1908,20,3.00,8
-1903,19,2.85,8
-1887,18,2.70,8
-1872,17,2.55,8
-1857,16,2.40,8
-1841,18,2.70,8
-1822,17,2.55,8
-1804,16,2.40,8
-1786,16,2.40,-8
-1767,15,2.25,-8
-1754,12,1.80,-8
-1760,11,1.65,-8
-1776,10,1.50,-8
-1790,10,1.50,-8
-1805,6,0.90,-8
-1821,6,0.75,-8
-1838,8,1.20,-8
-1853,8,1.20,-8
-1867,7,1.05,-8
-1881,6,0.90,-8
-1896,7,1.05,-8
-1912,7,1.05,-8
-1928,7,1.05,-8
-1945,7,1.05,-8
-1965,7,1.05,-8
-1986,8,1.20,-8
-2009,8,1.20,-8
-2033,8,1.20,-8
-2060,8,1.20,-8
-2088,8,1.20,-8
-2118,8,1.20,-8
-2149,8,1.20,-8
-2181,9,1.35,-8
-2212,9,1.35,-8
-2242,9,1.35,-8
-2251,8,1.20,-8
-2253,12,1.80,-8
-2253,9,1.50,-8
-2255,2,0.30,8
-2254,18,2.55,8
-2249,14,2.25,8
-2245,10,1.35,8
-2223,18,2.70,8
-2203,12,1.80,8
-2184,9,1.35,8
-2167,13,1.80,8
-2150,14,2.10,8
-2131,13,1.95,8
-2111,12,1.80,-8
-2093,12,1.80,-8
-2082,12,1.80,-8
-2090,12,1.80,-8
-2107,14,1.95,-8
-2125,15,2.25,-8
-2139,13,1.95,-8
-2154,15,2.25,-8
-2172,16,2.40,-8
-2190,16,2.40,-8
-2205,16,2.40,-8
-2221,16,2.40,-8
-2236,16,2.40,-8
-2251,16,2.40,-8
-2253,17,2.55,-8
-2252,21,3.00,-8
-2256,18,2.70,-8
-2257,19,2.70,-8
-2256,24,3.60,-8
-2256,20,3.00,-8
-2257,22,3.30,8
-2256,23,3.45,8
-2256,21,3.15,8
-2247,23,3.45,8
-2228,23,3.60,8
-2210,22,3.45,8
-2192,22,3.30,8
-2176,24,3.60,8
-2155,22,3.30,8
-2134,23,3.45,8
-2110,23,3.45,-8
-2087,23,3.45,-8
-2070,23,3.45,-8
-2076,22,3.30,-8
-2086,24,3.45,-8
-2099,26,3.90,-8
-2113,23,3.45,-8
-2127,25,3.75,-8
-2142,27,4.05,-8
-2158,26,3.90,-8
-2176,27,4.05,-8
-2195,27,4.05,-8
-2215,27,4.05,-8
-2236,27,4.05,-8
-2257,28,4.20,-8
-2251,31,4.65,-8
-2256,32,4.95,-8
-2257,27,4.05,-8
-2257,33,4.80,-8
-2256,38,5.70,-8
-2256,31,4.65,-8
-2256,36,5.40,-8
-2256,37,5.55,-8
-2256,36,5.25,-8
-2256,38,5.70,-8
-2256,36,5.40,-8
-2256,38,5.70,-8
-2256,38,5.70,-8
-2256,38,5.70,-8
-2256,38,5.70,-8
-2256,38,5.70,8
-2256,39,5.85,8
-2255,38,5.70,8
-2248,38,5.70,8
-2228,40,6.00,8
-2206,39,5.85,8
-2188,38,5.70,8
-2170,40,6.00,8
-2150,38,5.70,8
-2129,38,5.70,8
-2108,38,5.70,-8
-2088,38,5.70,-8
-2077,38,5.70,-8
-2084,36,5.40,-8
-2100,39,5.70,-8
-2113,39,5.85,-8
-2125,36,5.40,-8
-2137,38,5.70,-8
-2150,38,5.70,-8
-2163,37,5.55,-8
-2178,38,5.70,8
-2191,38,5.70,8
-2196,38,5.70,8
-2190,38,5.70,8
-2174,38,5.70,8
-2153,38,5.70,8
-2135,37,5.55,8
-2115,38,5.70,8
-2093,37,5.55,8
-2073,37,5.55,8
-2051,37,5.55,-8
-2031,37,5.55,-8
-2018,37,5.55,-8
-2021,35,5.25,-8
-2036,36,5.25,-8
-2052,36,5.40,-8
-2064,34,5.10,-8
-2078,35,5.25,-8
-2092,35,5.25,-8
-2104,35,5.25,-8
-2117,35,5.25,8
-2128,35,5.25,8
-2130,35,5.25,8
-2123,35,5.25,8
-2107,35,5.25,8
-2087,35,5.25,8
-2072,33,4.95,8
-2057,35,5.25,8
-2041,33,4.95,8
-2025,33,4.95,8
-2009,33,4.95,8
-1994,33,4.95,8
-1977,32,4.80,8
-1960,32,4.80,8
-1942,32,4.80,8
-1923,32,4.80,8
-1902,31,4.65,8
-1879,30,4.50,8
-1855,29,4.35,8
-1830,29,4.35,8
-1804,28,4.20,-8
-1778,26,3.90,-8
-1756,24,3.75,-8
-1758,22,3.30,-8
-1768,21,3.15,-8
-1781,23,3.45,-8
-1797,21,3.15,-8
-1809,22,3.30,-8
-1825,23,3.45,-8
-1844,22,3.30,-8
-1864,21,3.15,8
-1882,22,3.15,8
-1893,22,3.30,8
-1890,23,3.45,8
-1875,22,3.30,8
-1860,20,3.15,8
-1846,20,3.00,8
-1830,22,3.30,8
-1811,20,3.00,8
-1794,19,2.85,8
-1774,19,2.85,-8
-1757,18,2.70,-8
-1744,16,2.40,-8
-1749,15,2.25,-8
-1765,16,2.40,-8
-1779,16,2.40,-8
-1793,15,2.25,-8
-1809,16,2.40,-8
-1826,17,2.55,-8
-1842,16,2.40,-8
-1858,17,2.55,8
-1873,16,2.40,8
-1881,16,2.40,8
-1875,16,2.40,8
-1860,15,2.25,8
-1846,15,2.25,8
-1833,14,2.10,8
-1817,16,2.40,8
-1801,15,2.25,8
-1786,15,2.25,8
-1769,16,2.40,-8
-1750,16,2.40,-8
